,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
0,True,full_screen,d06012022hr2003,fullscreen,0,2096,0.0-0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,size_instructions,,instructions,1,7424,0.0-1.0-0.0-0.0,0,0,1,"[{""page_index"":0,""viewing_time"":1467},{""page_index"":1,""viewing_time"":319},{""page_index"":2,""viewing_time"":155},{""page_index"":3,""viewing_time"":172},{""page_index"":4,""viewing_time"":3046},{""page_index"":5,""viewing_time"":169}]",5328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,size_comprehension_check,,survey-multi-choice,2,13659,0.0-1.0-0.0-1.0,0,0,1,,6232.0,"{""Q0"":""True"",""Q1"":""Size in the real world"",""Q2"":""True"",""Q3"":""D for left and K for right""}",0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,html-keyboard-response,3,15754,0.0-1.0-1.0,0,0,1,,2093.0,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,size_choice,,html-keyboard-response,4,16110,0.0-1.0-2.0,0,0,1,,355.0,,,75.0,0.0,0.0,1.0,1500.0,S-M,1.0,M,S,2.0,1.0,hairdryer,paperclip,hairdryer8,paperclip1,77.0,110.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer1.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip9.jpg,0.0,paperclip,hairdryer,S,M,1.0,2.0,paperclip1,hairdryer8,0.0,0.355,0.355,0.0,
5,,size_choice_confirmation,,html-keyboard-response,5,17259,0.0-1.0-3.0-0.0,0,0,1,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.145,,
6,,iti,,html-keyboard-response,6,17364,0.0-1.0-4.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.5,,
7,,size_choice,,html-keyboard-response,7,17372,0.0-1.0-6.0,0,0,1,,6.0,,,68.0,1.0,1.0,1.0,1000.0,S-XL,0.0,S,XL,1.0,4.0,die,van,die5,van5,104.0,194.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van3.jpg,1.0,die,van,S,XL,1.0,4.0,die5,van5,0.0,3.0060000000000002,0.006,0.0,
8,,size_choice_confirmation,,html-keyboard-response,8,18869,0.0-1.0-7.0-0.0,0,0,1,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.494,,
9,,iti,,html-keyboard-response,9,18974,0.0-1.0-8.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,1.0,,
10,,size_choice,,html-keyboard-response,10,18975,0.0-1.0-10.0,0,0,1,,1.0,,,75.0,2.0,2.0,1.0,1000.0,S-L,1.0,L,S,3.0,1.0,dishwasher,thread,dishwasher8,thread1,27.0,140.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread7.jpg,0.0,thread,dishwasher,S,L,1.0,3.0,thread1,dishwasher8,0.0,5.501,0.001,0.0,
11,,size_choice_confirmation,,html-keyboard-response,11,20475,0.0-1.0-11.0-0.0,0,0,1,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.499,,
12,,iti,,html-keyboard-response,12,20580,0.0-1.0-12.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,
13,,size_choice,,html-keyboard-response,13,20656,0.0-1.0-14.0,0,0,1,,75.0,,,68.0,3.0,3.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,van,basketball,van4,basketball9,193.0,58.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball5.jpg,1.0,van,basketball,XL,M,4.0,2.0,van4,basketball9,1.0,8.075,0.075,0.0,
